ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2019;361011;2019Q2;18721711,73;12652076,73;9223;Autogestão;Médio;Adesao
2019;419427;2019Q4;5218896,84;2635868,41;12815;Autogestão;Médio;Adesao
2019;361011;2019Q1;17715508,34;11926464,46;8489;Autogestão;Médio;Adesao
2019;331317;2019Q4;69560128,21;59513430,73;26157;Autogestão;Médio;Adesao
2019;346926;2019Q3;51863104,41;46749040,3;10125;Autogestão;Médio;Adesao
2019;409243;2019Q4;30814469,12;24070370,28;20964;Autogestão;Médio;Adesao
2019;316873;2019Q1;5785619,71;4569191,95;4512;Autogestão;Médio;Adesao
2019;420077;2019Q3;613206,4971903944;4215820,487500839;231;Autogestão;Médio;Adesao
2019;316873;2019Q3;6264950,36;4734599,12;4252;Autogestão;Médio;Adesao
2019;316873;2019Q4;6132301,98;4210399,87;4165;Autogestão;Médio;Adesao
2019;330809;2019Q4;15035252,81;17484209,27;20752;Autogestão;Médio;Adesao
2019;330809;2019Q3;15066403,84;14884924,43;20674;Autogestão;Médio;Adesao
2019;330809;2019Q2;15518469,04;15115542,43;20695;Autogestão;Médio;Adesao
2019;324493;2019Q1;24949532,8;17602548,02;16980;Autogestão;Médio;Adesao
2019;324493;2019Q4;27502653,69;22853409,77;17223;Autogestão;Médio;Adesao
2019;342611;2019Q4;27713338,16;33935160,97;13943;Autogestão;Médio;Adesao
2019;324493;2019Q2;24970618,89;20271979,03;16990;Autogestão;Médio;Adesao
2019;331317;2019Q1;59366686,63;52941005,82;29645;Autogestão;Médio;Adesao
2019;330809;2019Q1;16203742,19;17447853,86;20695;Autogestão;Médio;Adesao
2019;346926;2019Q4;43208015,51;37090938,25;9055;Autogestão;Médio;Adesao
2019;324493;2019Q3;25891621,46;19356999,89;17190;Autogestão;Médio;Adesao
2019;331317;2019Q2;58164691,07;62622441,06;27801;Autogestão;Médio;Adesao
2019;342611;2019Q1;25391279,0;28847387,64;14350;Autogestão;Médio;Adesao
2019;346926;2019Q2;57720201,14;46391484,33;13477;Autogestão;Médio;Adesao
2019;331988;2019Q2;78960787,89;68566077,72;10801;Autogestão;Médio;Adesao
2019;331988;2019Q3;79100762,03;72260264,49;10906;Autogestão;Médio;Adesao
2019;331988;2019Q4;86048172,14;67387060,17;10937;Autogestão;Médio;Adesao
2019;346926;2019Q1;59161690,12;45142445,38;14969;Autogestão;Médio;Adesao
2019;342611;2019Q2;24642919,28;34802558,099999994;14146;Autogestão;Médio;Adesao
2019;342611;2019Q3;24183673,869999997;37795953,08;14024;Autogestão;Médio;Adesao
2019;331317;2019Q3;70711621,6;58083714,45;26711;Autogestão;Médio;Adesao
2019;331988;2019Q1;76553876,74;63977490,57;10817;Autogestão;Médio;Adesao
2020;420077;2020Q2;694112,0652859488;578806,1245407931;190;Autogestão;Médio;Adesao
2020;420077;2020Q3;713035,770931336;611378,1472163944;182;Autogestão;Médio;Adesao
2020;420077;2020Q4;701838,2221783111;647341,0730123009;177;Autogestão;Médio;Adesao
2020;331317;2020Q3;72981825,1;47127363,3;24554;Autogestão;Médio;Adesao
2020;409243;2020Q4;32469236,59;23777866,86;20005;Autogestão;Médio;Adesao
2020;419427;2020Q3;6205294,79;4193849,1;13068;Autogestão;Médio;Adesao
2020;419427;2020Q2;5860914,89;3230605,91;12914;Autogestão;Médio;Adesao
