ano;cd_ops;trimestre;receita;despesa;benef;modalidade;port_ops;contratacao
2018;361461;2018Q3;12964678,59;12694931,44;11874,0;Autogestão;Pequeno;Empresarial
2018;361461;2018Q2;12816483,28;11353617,37;12004,0;Autogestão;Pequeno;Empresarial
2018;357669;2018Q4;3690837,07;2936640,79;1910,0;Autogestão;Pequeno;Empresarial
2018;357669;2018Q3;3323014,11;2936964,94;1912,0;Autogestão;Pequeno;Empresarial
2018;363855;2018Q2;14193867,04;10410019,03;16123,0;Autogestão;Pequeno;Empresarial
2018;361461;2018Q1;13547052,58;10531222,19;12168,0;Autogestão;Pequeno;Empresarial
2018;343331;2018Q4;14598259,85;14077243,13;7739,0;Autogestão;Pequeno;Empresarial
2018;343331;2018Q3;14510669,7;12020103,2;7767,0;Autogestão;Pequeno;Empresarial
2018;343331;2018Q2;13617810,98;11398304,29;7791,0;Autogestão;Pequeno;Empresarial
2018;343331;2018Q1;12865749,81;11853778,27;7860,0;Autogestão;Pequeno;Empresarial
2018;343129;2018Q4;113981,58;82591,92;78,0;Autogestão;Pequeno;Empresarial
2018;357669;2018Q2;3318397,76;2890374,15;1913,0;Autogestão;Pequeno;Empresarial
2018;357669;2018Q1;3293344,57;2300370,26;1914,0;Autogestão;Pequeno;Empresarial
2018;343129;2018Q3;123088,06;498589,05;80,0;Autogestão;Pequeno;Empresarial
2019;329665;2019Q3;5095474,56;2711967,85;2895,0;Autogestão;Pequeno;Empresarial
2019;417297;2019Q4;19716654,63;19823036,54;14432,0;Autogestão;Pequeno;Empresarial
2019;417548;2019Q1;39218701,75;29106240,87;14453,0;Autogestão;Pequeno;Empresarial
2019;417548;2019Q2;38811420,97;33844963,25;14350,0;Autogestão;Pequeno;Empresarial
2019;418374;2019Q1;39464122,629999995;36968350,48;12105,0;Autogestão;Pequeno;Empresarial
2019;417548;2019Q4;38544608,52;31816145,05;14197,0;Autogestão;Pequeno;Empresarial
2019;417297;2019Q3;18376765,82;19715329,11;14436,0;Autogestão;Pequeno;Empresarial
2019;417548;2019Q3;38629887,02;31689774,29;14260,0;Autogestão;Pequeno;Empresarial
2019;417297;2019Q1;15031381,49;14944345,06;10735,0;Autogestão;Pequeno;Empresarial
2019;418374;2019Q3;48654166,21;39540588,69;12623,0;Autogestão;Pequeno;Empresarial
2019;414310;2019Q3;11696656,85;15405442,2;9964,0;Autogestão;Pequeno;Empresarial
2019;414310;2019Q1;11507850,1;13789085,08;9954,0;Autogestão;Pequeno;Empresarial
2019;414026;2019Q4;1381220,09;1011418,9;2023,0;Autogestão;Pequeno;Empresarial
2019;418374;2019Q2;37442538,95;35455322,519999996;12532,0;Autogestão;Pequeno;Empresarial
2019;414026;2019Q3;1382678,93;1213292,81;2035,0;Autogestão;Pequeno;Empresarial
2019;417297;2019Q2;16547924,620000001;16700820,3;14344,0;Autogestão;Pequeno;Empresarial
2019;421341;2019Q1;13986695,920429531;8876819,852124367;7517,0;Autogestão;Pequeno;Empresarial
2019;414310;2019Q4;31355940,07;14644414,24;9964,0;Autogestão;Pequeno;Empresarial
2019;420093;2019Q1;1049830,42;587427,37;668,0;Autogestão;Pequeno;Empresarial
2019;414026;2019Q2;1376337,38;1329968,91;2036,0;Autogestão;Pequeno;Empresarial
2019;421341;2019Q4;14732191,742197892;9257483,90960889;7623,0;Autogestão;Pequeno;Empresarial
2019;384704;2019Q2;7300350,146977862;6387192,264541824;3594,0;Autogestão;Pequeno;Empresarial
2019;329665;2019Q4;5137149,61;2771150,66;2909,0;Autogestão;Pequeno;Empresarial
2019;384704;2019Q3;7537190,341345019;6268045,533829676;3606,0;Autogestão;Pequeno;Empresarial
